"id","channelid","xofferid","maptype","xinvid","groupname","quantity","sortorder","regprice","whlprice","compprice","recurprice","loyaltypoints","rebate","cost","taxclass","taxstateprov","taxcountry","datetimestamp","cacheoffername","cacheinvname","cachemanuname"
"DEFAULT-AG14_Cream_Golden_Oak-DEFAULT-AG14_Cream_Golden_Oak","DEFAULT","AG14_Cream_Golden_Oak","DEFAULT","AG14_Cream_Golden_Oak","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069373","AG14 Cream Golden Oak","AG14 Cream Golden Oak","Cover Styl'"
"DEFAULT-AG20_Light_Cream_Beech-DEFAULT-AG20_Light_Cream_Beech","DEFAULT","AG20_Light_Cream_Beech","DEFAULT","AG20_Light_Cream_Beech","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069383","AG20 Cream Pine","AG20 Light Cream Beech","Cover Styl'"
"DEFAULT-AL09_Gold_Antique-DEFAULT-AL09_Gold_Antique","DEFAULT","AL09_Gold_Antique","DEFAULT","AL09_Gold_Antique","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069504","AL09 Gold Antique","AL09 Gold Antique","Cover Styl'"
"DEFAULT-AL11_Silver_Metal_Weaving-DEFAULT-AL11_Silver_Metal_Weaving","DEFAULT","AL11_Silver_Metal_Weaving","DEFAULT","AL11_Silver_Metal_Weaving","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781521148","AL11 Silver Metal Weaving","AL11 Silver Metal Weaving","Cover Styl'"
"DEFAULT-AL14_Traditional_Oak-DEFAULT-AL14_Traditional_Oak","DEFAULT","AL14_Traditional_Oak","DEFAULT","AL14_Traditional_Oak","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069436","AL14 Traditional Oak","AL14 Traditional Oak","Cover Styl'"
"DEFAULT-AL15_Dark_Gold_Fabric-DEFAULT-AL15_Dark_Gold_Fabric","DEFAULT","AL15_Dark_Gold_Fabric","DEFAULT","AL15_Dark_Gold_Fabric","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781521234","AL15 Yellow Gold","AL15 Yellow Gold","Cover Styl'"
"DEFAULT-AL24_Basic_Beige_Bao-DEFAULT-AL24_Basic_Beige_Bao","DEFAULT","AL24_Basic_Beige_Bao","DEFAULT","AL24_Basic_Beige_Bao","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069458","AL24 Bleach Ash","AL24 Bleach Ash","Cover Styl'"
"DEFAULT-AL29_White_Structured_Line_Bao-DEFAULT-AL29_White_Structured_Line_Bao","DEFAULT","AL29_White_Structured_Line_Bao","DEFAULT","AL29_White_Structured_Line_Bao","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743069467","AL29 Pale White Oak","AL29 Pale White Oak","Cover Styl'"
"DEFAULT-Aluminium_Composite-DEFAULT-Aluminium_Composite","DEFAULT","Aluminium_Composite","DEFAULT","Aluminium_Composite","DEFAULT","1","10","6.90","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1692266204","A4 Sheets 5 pack - White Aluminium Composite Sheet","A4 Sheets 5 pack Aluminium Composite Sheets","Perspex"
"DEFAULT-Anti_Graffiti_Laminate-DEFAULT-Anti_Graffiti_Laminate","DEFAULT","Anti_Graffiti_Laminate","DEFAULT","Anti_Graffiti_Laminate","DEFAULT","1","10","0.00","0.00","0.00","0.00","2","0.00","0.00","STANDARD","STANDARD","STANDARD","1754572676","Ritrama PET20 Anti-Graffiti Laminate","Anti-Graffiti Laminate","Ritrama | Fedrigoni"
"DEFAULT-Anti_Static_Cleaner-DEFAULT-Anti_Static_Cleaner","DEFAULT","Anti_Static_Cleaner","DEFAULT","Anti_Static_Cleaner","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765206913","Anti-static Cleaner","Anti-static Cleaner","Doro Tape"
"DEFAULT-Application_Gloves-DEFAULT-Application_Gloves","DEFAULT","Application_Gloves","DEFAULT","Application_Gloves","DEFAULT","1","10","2.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1775722053","Application Gloves (1 Pair Size:L)","Application Gloves","SOTT"
"DEFAULT-Application_Rollers-DEFAULT-Application_Rollers","DEFAULT","Application_Rollers","DEFAULT","Application_Rollers","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1764868495","Application Rollers","Application Rollers","Doro Tape"
"DEFAULT-Aqueous_Gloss_Vinyl-DEFAULT-Aqueous_Gloss_Vinyl","DEFAULT","Aqueous_Gloss_Vinyl","DEFAULT","Aqueous_Gloss_Vinyl","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1753798325","Self-adhesive Gloss Vinyl","Self-adhesive Gloss Vinyl","Default Manufacturer"
"DEFAULT-Aqueous_Vinyl-DEFAULT-Aqueous_Vinyl","DEFAULT","Aqueous_Vinyl","DEFAULT","Aqueous_Vinyl","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1754391372","Self-adhesive Matte Vinyl","Self-adhesive Matte Vinyl","Default Manufacturer"
"DEFAULT-ArtWrap-Backboard-12x12-DEFAULT-ArtWrap-Backboard-12x12","DEFAULT","ArtWrap-Backboard-12x12","DEFAULT","ArtWrap-Backboard-12x12","DEFAULT","1","10","1-11:2.25;12:2.03","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458652","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","Adventa"
"DEFAULT-ArtWrap-Backboard-12x16-DEFAULT-ArtWrap-Backboard-12x16","DEFAULT","ArtWrap-Backboard-12x16","DEFAULT","ArtWrap-Backboard-12x16","DEFAULT","1","10","1-11:2.40;12:2.16","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458660","ArtWrap QuickPro Canvas Backboard 12""x16"" (300mm x 400mm)","ArtWrap QuickPro Canvas Backboard 12""x16"" (300mm x 400mm)","Adventa"
"DEFAULT-ArtWrap-Backboard-16x20-DEFAULT-ArtWrap-Backboard-16x20","DEFAULT","ArtWrap-Backboard-16x20","DEFAULT","ArtWrap-Backboard-16x20","DEFAULT","1","10","1-11:3.40;12:3.06","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458684","ArtWrap QuickPro Canvas Backboard 16""x20"" (400mm x 500mm)","ArtWrap QuickPro Canvas Backboard 16""x20"" (400mm x 500mm)","Adventa"
"DEFAULT-ArtWrap-Backboard-20x30-DEFAULT-ArtWrap-Backboard-20x30","DEFAULT","ArtWrap-Backboard-20x30","DEFAULT","ArtWrap-Backboard-20x30","DEFAULT","1","10","1-11:5.00;12:4.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458694","ArtWrap QuickPro Canvas Backboard 20""x30"" (500mm x 760mm)","ArtWrap QuickPro Canvas Backboard 20""x30"" (500mm x 760mm)","Adventa"
"DEFAULT-ArtWrap-Backboard-8x12-DEFAULT-ArtWrap-Backboard-8x12","DEFAULT","ArtWrap-Backboard-8x12","DEFAULT","ArtWrap-Backboard-8x12","DEFAULT","1","10","1-11:2.1;12:1.89","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458644","ArtWrap QuickPro Canvas Backboard 8""x12"" (200mm x 300mm)","ArtWrap QuickPro Canvas Backboard 8""x12"" (200mm x 300mm)","Adventa"
"DEFAULT-ArtWrap-Backboard-8x8-DEFAULT-ArtWrap-Backboard-8x8","DEFAULT","ArtWrap-Backboard-8x8","DEFAULT","ArtWrap-Backboard-8x8","DEFAULT","1","10","1-11:1.90;12:1.71","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458594","ArtWrap QuickPro Canvas Backboard 8""x8"" (200mm x 200mm)","ArtWrap QuickPro Canvas Backboard 8""x8"" (200mm x 200mm)","Adventa"
"DEFAULT-ArtWrap-Bracket-Stand-DEFAULT-ArtWrap-Bracket-Stand","DEFAULT","ArtWrap-Bracket-Stand","DEFAULT","ArtWrap-Bracket-Stand","DEFAULT","1","10","1-11:0.70;12:0.63","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458743","ArtWrap QuickPro Canvas Bracket Stand","ArtWrap QuickPro Canvas Bracket Stand","Adventa"
"DEFAULT-ArtWrap-Canvas-12x12-DEFAULT-ArtWrap-Canvas-12x12","DEFAULT","ArtWrap-Canvas-12x12","DEFAULT","ArtWrap-Canvas-12x12","DEFAULT","1","10","1-11:3.70;12:3.33","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275051","ArtWrap QuickPro Canvas 12""x12"" (300mm x 300mm)","ArtWrap QuickPro Canvas 12""x12"" (300mm x 300mm)","Adventa"
"DEFAULT-ArtWrap-Canvas-12x16-DEFAULT-ArtWrap-Canvas-12x16","DEFAULT","ArtWrap-Canvas-12x16","DEFAULT","ArtWrap-Canvas-12x16","DEFAULT","1","10","1-11:4.40;12:3.96","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458613","ArtWrap QuickPro Canvas 12x16"" (300mm x 400mm)","ArtWrap QuickPro Canvas 12x16"" (300mm x 400mm)","Adventa"
"DEFAULT-ArtWrap-Canvas-16x20-DEFAULT-ArtWrap-Canvas-16x20","DEFAULT","ArtWrap-Canvas-16x20","DEFAULT","ArtWrap-Canvas-16x20","DEFAULT","1","10","1-11:5.90;12:5.31","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275190","ArtWrap QuickPro Canvas 16x20"" (400mm x 500mm)","ArtWrap QuickPro Canvas 16x20"" (400mm x 500mm)","Adventa"
"DEFAULT-ArtWrap-Canvas-20x30-DEFAULT-ArtWrap-Canvas-20x30","DEFAULT","ArtWrap-Canvas-20x30","DEFAULT","ArtWrap-Canvas-20x30","DEFAULT","1","10","1-11:8.60;12:7.74","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275633","ArtWrap QuickPro Canvas 20x30"" (500mm x 760mm)","ArtWrap QuickPro Canvas 20x30"" (500mm x 760mm)","Adventa"
"DEFAULT-ArtWrap-Canvas-8x12-DEFAULT-ArtWrap-Canvas-8x12","DEFAULT","ArtWrap-Canvas-8x12","DEFAULT","ArtWrap-Canvas-8x12","DEFAULT","1","10","1-11:3.40;12:3.06","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275683","ArtWrap QuickPro Canvas 8""x12"" (200mm x 300mm)","ArtWrap QuickPro Canvas 8""x12"" (200mm x 300mm)","Adventa"
"DEFAULT-ArtWrap-Canvas-8x8-DEFAULT-ArtWrap-Canvas-8x8","DEFAULT","ArtWrap-Canvas-8x8","DEFAULT","ArtWrap-Canvas-8x8","DEFAULT","1","10","1-11:3.15;12:2.84","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275734","ArtWrap QuickPro Canvas 8""x8"" (200mm x 200mm)","ArtWrap QuickPro Canvas 8""x8"" (200mm x 200mm)","Adventa"
"DEFAULT-ArtWrap-Float-Frame-12x12-DEFAULT-ArtWrap-Float-Frame-12x12","DEFAULT","ArtWrap-Float-Frame-12x12","DEFAULT","ArtWrap-Float-Frame-12x12","DEFAULT","1","10","1-5:13.50;6:12.15","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779458708","ArtWrap QuickPro Canvas Float Frame 12""x12"" (300mm x 300mm)","ArtWrap QuickPro Canvas Float Frame 12""x12"" (300mm x 300mm)","Adventa"
"DEFAULT-ArtWrap-Float-Frame-12x16-DEFAULT-ArtWrap-Float-Frame-12x16","DEFAULT","ArtWrap-Float-Frame-12x16","DEFAULT","ArtWrap-Float-Frame-12x16","DEFAULT","1","10","1-5:14.30;6:12.87","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275822","ArtWrap QuickPro Canvas Float Frame 12""x16"" (300mm x 400mm)","ArtWrap QuickPro Canvas Float Frame 12""x16"" (300mm x 400mm)","Adventa"
"DEFAULT-ArtWrap-Float-Frame-16x20-DEFAULT-ArtWrap-Float-Frame-16x20","DEFAULT","ArtWrap-Float-Frame-16x20","DEFAULT","ArtWrap-Float-Frame-16x20","DEFAULT","1","10","1-5:16.90;6:15.21","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765275870","ArtWrap QuickPro Canvas Float Frame 16""x20"" (400mm x 500mm)","ArtWrap QuickPro Canvas Float Frame 16""x20"" (400mm x 500mm)","Adventa"
"DEFAULT-ArtWrap-Stapler-DEFAULT-ArtWrap-Stapler","DEFAULT","ArtWrap-Stapler","DEFAULT","ArtWrap-Stapler","DEFAULT","1","10","17.40","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780484285","ArtWrap QuickPro Stapler","ArtWrap QuickPro Stapler","Adventa"
"DEFAULT-Aslan-CB75-Matt-Clear-Board-Film-DEFAULT-Aslan-CB75-Matt-Clear-Board-Film","DEFAULT","Aslan-CB75-Matt-Clear-Board-Film","DEFAULT","Aslan-CB75-Matt-Clear-Board-Film","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1747928571","ASLAN CB75 Matt Clear Board Film :: 1370mm Wide","Aslan CB75 Matt Clear Board fIlm","ASLAN"
"DEFAULT-Aslan-CB90-Clear-Board-Film-DEFAULT-Aslan-CB90-Clear-Board-Film","DEFAULT","Aslan-CB90-Clear-Board-Film","DEFAULT","Aslan-CB90-Clear-Board-Film","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1763476262","ASLAN CB90 Clear Board Film :: 1370mm Wide","Aslan CB90 Clear Board fIlm","ASLAN"
"DEFAULT-ASLAN-CRB91-Clear-Board-Film-DEFAULT-ASLAN-CRB91-Clear-Board-Film","DEFAULT","ASLAN-CRB91-Clear-Board-Film","DEFAULT","ASLAN-CRB91-Clear-Board-Film","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780933978","ASLAN CRB91 rPET Clear Board Film","ASLAN CRB91 PCRP Clear Board fIlm","ASLAN"
"DEFAULT-Aslan-Glassline-Colour-Selectors-DEFAULT-Aslan-Glassline-Colour-Cards","DEFAULT","Aslan-Glassline-Colour-Selectors","DEFAULT","Aslan-Glassline-Colour-Cards","DEFAULT","1","10","1.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272292","ASLAN Glassline Series Colour Selectors","Aslan Glassline 2 Page A4 Colour Card","ASLAN"
"DEFAULT-Aslan-Glassline-Colour-Selectors-DEFAULT-Aslan-Glassline-Pocket-Swatch","DEFAULT","Aslan-Glassline-Colour-Selectors","DEFAULT","Aslan-Glassline-Pocket-Swatch","DEFAULT","1","20","5.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272292","ASLAN Glassline Series Colour Selectors","Aslan Glassline Colour Pocket Swatch","ASLAN"
"DEFAULT-Aslan-Gold-Soft-Squeegee-DEFAULT-Aslan-Gold-Soft-Squeegee","DEFAULT","Aslan-Gold-Soft-Squeegee","DEFAULT","Aslan-Gold-Soft-Squeegee","DEFAULT","1","10","1-4:4.10;5:3.85","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780483798","ASLAN Gold Soft Squeegee with Felt Edge","Aslan Gold Soft Squeegee","ASLAN"
"DEFAULT-ASLAN-Magic-Pro-Cleaner-DEFAULT-ASLAN-Magic-Pro-Cleaner","DEFAULT","ASLAN-Magic-Pro-Cleaner","DEFAULT","ASLAN-Magic-Pro-Cleaner","DEFAULT","1","10","31.80","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765207408","ASLAN MagicPro Cleaner","ASLAN Magic Pro Cleaner","ASLAN"
"DEFAULT-Aslan-Memoboard-Colour-Selectors-DEFAULT-Aslan-Memoboard-Colour-Cards","DEFAULT","Aslan-Memoboard-Colour-Selectors","DEFAULT","Aslan-Memoboard-Colour-Cards","DEFAULT","1","10","1.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272334","ASLAN Memoboard Series Colour Selectors","Aslan Memoboard 2 Page A4 Colour Card","ASLAN"
"DEFAULT-Aslan-MetalEffect-Colour-Selectors-DEFAULT-Aslan-MetalEffect-Colour-Cards","DEFAULT","Aslan-MetalEffect-Colour-Selectors","DEFAULT","Aslan-MetalEffect-Colour-Cards","DEFAULT","1","10","1.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272404","ASLAN MetalEffect Series Colour Selectors","Aslan MetalEffect 3 Page A4 Colour Card","ASLAN"
"DEFAULT-Aslan-MetalEffect-Colour-Selectors-DEFAULT-Aslan-MetalEffect-Pocket-Swatch","DEFAULT","Aslan-MetalEffect-Colour-Selectors","DEFAULT","Aslan-MetalEffect-Pocket-Swatch","DEFAULT","1","20","5.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272404","ASLAN MetalEffect Series Colour Selectors","Aslan MetalEffect Colour Pocket Swatch","ASLAN"
"DEFAULT-Aslan-MP300-DEFAULT-Aslan-MP300","DEFAULT","Aslan-MP300","DEFAULT","Aslan-MP300","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755596030","Premium Floor Protect ASLAN MP300 Wet Floor Laminate","Premium Floor Protect Aslan MP300 Wet Floor Laminate","ASLAN"
"DEFAULT-Aslan-S62-1250-DEFAULT-Aslan-S62-1250","DEFAULT","Aslan-S62-1250","DEFAULT","Aslan-S62-1250","DEFAULT","1","10","1-2:240.00;3-5:211.20;6-11:204;12:192","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780406519","ASLAN S62 :: 1250mm x 10m","Aslan S62 :: 1250mm x 10m","ASLAN"
"DEFAULT-Aslan-S62-416-DEFAULT-Aslan-S62-416","DEFAULT","Aslan-S62-416","DEFAULT","Aslan-S62-416","DEFAULT","1","10","1-2:80.00;3-5:70.40;6-11:68.00;12:64.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780405939","ASLAN S62 :: 416mm x 10m","Aslan S62 :: 416mm x 10m","ASLAN"
"DEFAULT-Aslan-S62-625-DEFAULT-Aslan-S62-625","DEFAULT","Aslan-S62-625","DEFAULT","Aslan-S62-625","DEFAULT","1","10","1-2:120;3-5:105.60;6-11:102.00;12:96","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780406405","ASLAN S62 :: 625mm x 10m","Aslan S62 :: 625mm x 10m","ASLAN"
"DEFAULT-Aslan-S62HT-1250-DEFAULT-Aslan-S62HT-1250","DEFAULT","Aslan-S62HT-1250","DEFAULT","Aslan-S62HT-1250","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1771412915","ASLAN S62 High Tack :: 1250mm Wide ","Aslan S62 High Tack :: 1250mm","ASLAN"
"DEFAULT-Aslan-S69-0625-DEFAULT-Aslan-S69-0625","DEFAULT","Aslan-S69-0625","DEFAULT","Aslan-S69-0625","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1746012369","ASLAN S69 :: 625mm Width","Aslan S69 :: 625mm Width","ASLAN"
"DEFAULT-Aslan-S69-1250-DEFAULT-Aslan-S69-1250","DEFAULT","Aslan-S69-1250","DEFAULT","Aslan-S69-1250","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1746012357","ASLAN S69 :: 1250mm Width","Aslan S69 :: 1250mm Width","ASLAN"
"DEFAULT-ASLAN-SL05-DEFAULT-ASLAN-SL05","DEFAULT","ASLAN-SL05","DEFAULT","ASLAN-SL05","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1754392379","ASLAN SL05 Monster Lam","ASLAN SL05 Monster Lam","ASLAN"
"DEFAULT-Aslan-SL109-DEFAULT-Aslan-SL109","DEFAULT","Aslan-SL109","DEFAULT","Aslan-SL109","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755595774","ASLAN SL109 Soft Touch Laminate","Aslan SL109 Soft Touch Laminate","ASLAN"
"DEFAULT-Aslan-SL95-Dry-Wipe-Laminate-DEFAULT-Aslan-SL95-Dry-Wipe-Laminate","DEFAULT","Aslan-SL95-Dry-Wipe-Laminate","DEFAULT","Aslan-SL95-Dry-Wipe-Laminate","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1754568162","ASLAN SL95 Anti Graffiti Laminate","Aslan SL95 Anti Graffiti Laminate","ASLAN"
"DEFAULT-ASLAN-SL98-DEFAULT-ASLAN-SL98","DEFAULT","ASLAN-SL98","DEFAULT","ASLAN-SL98","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1754392716","ASLAN SL98 Gallery Laminate","ASLAN SL98 Gallery Laminate","ASLAN"
"DEFAULT-ASLAN-SL99-DEFAULT-ASLAN-SL99","DEFAULT","ASLAN-SL99","DEFAULT","ASLAN-SL99","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755522968","ASLAN SL99 Graffiti Repellent Laminate","ASLAN SL99 Graffiti Repellent Laminate","ASLAN"
"DEFAULT-Aslan-Sparkle-Caress-Colour-Selectors-DEFAULT-Aslan-Sparkle-Caress-Colour-Cards","DEFAULT","Aslan-Sparkle-Caress-Colour-Selectors","DEFAULT","Aslan-Sparkle-Caress-Colour-Cards","DEFAULT","1","10","1.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765272436","ASLAN Sparkle & Caress Series Colour Selectors","Aslan Sparkle & Caress Colour A4 Colour Card","ASLAN"
"DEFAULT-ASLAN-SRL96-Anti-Graffiti-Laminate-DEFAULT-ASLAN-SRL96-Anti-Graffiti-Laminate","DEFAULT","ASLAN-SRL96-Anti-Graffiti-Laminate","DEFAULT","ASLAN-SRL96-Anti-Graffiti-Laminate","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780935594","ASLAN SRL96 rPET Anti-Graffiti Laminate","ASLAN SRL96 rPET Anti-Graffiti Laminate","ASLAN"
"DEFAULT-ASLAN-TF200-DEFAULT-ASLAN-TF200","DEFAULT","ASLAN-TF200","DEFAULT","ASLAN-TF200","DEFAULT","1","10","1-4:39.40;5:35.46","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780390718","ASLAN TF200 Clear PET Super Tack Application Tape","ASLAN TF200 Clear PET Super Tack Application Tape with Liner","ASLAN"
"DEFAULT-Aslan_BB910_Blackboard_Vinyl-DEFAULT-Aslan_BB910_Blackboard_Vinyl","DEFAULT","Aslan_BB910_Blackboard_Vinyl","DEFAULT","Aslan_BB910_Blackboard_Vinyl","DEFAULT","1","10","1-24:25.86; 25:23.27","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780387958","ASLAN BB910 Blackboard Vinyl for Liquid Chalk Pens:: 1250mm Wide","Aslan BB910 Blackboard Vinyl for Liquid Chalk Pens:: 1250mm Width","ASLAN"
"DEFAULT-Aslan_C61_Blackboard_Vinyl-DEFAULT-Aslan_C61_Blackboard_Vinyl","DEFAULT","Aslan_C61_Blackboard_Vinyl","DEFAULT","Aslan_C61_Blackboard_Vinyl","DEFAULT","1","10","1-24:15.42; 25:13.88","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780388003","ASLAN C61 Blackboard Vinyl for Chalk:: 1250mm Wide","Aslan C61 Blackboard Vinyl for Chalk:: 1250mm Width","ASLAN"
"DEFAULT-Aslan_CR62_Blackboard_Vinyl-DEFAULT-Aslan_CR62_Blackboard_Vinyl","DEFAULT","Aslan_CR62_Blackboard_Vinyl","DEFAULT","Aslan_CR62_Blackboard_Vinyl","DEFAULT","1","10","1-24:10.42; 25:9.38","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780387921","ASLAN CR62 Blackboard Vinyl for Chalk:: 1370mm Wide","Aslan CR62 Blackboard Vinyl for Chalk:: 1370mm Width","ASLAN"
"DEFAULT-Aslan_CR63_Clear_Chalkboard_Vinyl-DEFAULT-Aslan_CR63_Clear_Chalkboard_Vinyl","DEFAULT","Aslan_CR63_Clear_Chalkboard_Vinyl","DEFAULT","Aslan_CR63_Clear_Chalkboard_Vinyl","DEFAULT","1","10","1-24:12.74; 25:11.47","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780387942","ASLAN CR63 Clear Chalkboard Vinyl :: 1370mm Wide","Aslan CR63 Clear Chalkboard Vinyl :: 1370mm Width","ASLAN"
"DEFAULT-Aslan_DFL_20-DEFAULT-Aslan_DFL_20","DEFAULT","Aslan_DFL_20","DEFAULT","Aslan_DFL_20","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751381525","ASLAN DFL20 Translucent Vinyl","Aslan DFL20 Translucent Vinyl","ASLAN"
"DEFAULT-Aslan_DFL_200-DEFAULT-Aslan_DFL_200","DEFAULT","Aslan_DFL_200","DEFAULT","Aslan_DFL_200","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1782221674","ASLAN DFL 200 Dry Apply Printable Dusted Etch","Aslan DFL 200 Dry Apply Printable Dusted Etch","ASLAN"
"DEFAULT-Aslan_DFL_300-DEFAULT-Aslan_DFL_300","DEFAULT","Aslan_DFL_300","DEFAULT","Aslan_DFL_300","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1751381496","ASLAN DFL 300 Dry Apply Printable Etch","Aslan DFL 300 Dry Apply Printable Etch","ASLAN"
"DEFAULT-ASLAN_DRL19-DEFAULT-ASLAN_DRL19","DEFAULT","ASLAN_DRL19","DEFAULT","ASLAN_DRL19","DEFAULT","1","10","432.90","0.00","0.00","0.00","2","0.00","0.00","STANDARD","STANDARD","STANDARD","1780935376","ASLAN DRL19 White printable film made with 30% post-consumer recycled PET","ASLAN DRL19 Printable Film 30% PCRP","ASLAN"
