"id","name","prodnum","manufacturer","imgsm","discexclusions","suppressreport","barcode","vendorid","vendoritemid","vendordesc","purchcosteach","avgcosteach","mapprice","acctsysprice","casequantity","casebarcode","acctsysasset","acctsyscogs","acctsysincome","acctsyspri","acctsysalt","acctsysprimod","acctsysaltmod","invtype","notifystock","invlevel","invoversell","invsalesorder","invshipmanager","invpurchord","warehouseloc","delmethod","shipnumbox","servreq","shipmustrate","shipfreethreshtrigger","customship","shiponename","shiponeprice","shiptwoname","shiptwoprice","shipthreename","shipthreeprice","shiplocal","shipint","shiplength","shipwidth","shipheight","shipnest","shipweight","xprodoptions","xprodoptionsdisp","addemtext","customdata","customdispoos","customdispover","purchcostdropeach","mappricewhl","invitemminquan","invitemincquan","invitemmaxquan","invautonegwhl","invautonegchannel","easypick"
"AL15_Dark_Gold_Fabric","AL15 Yellow Gold","Cover Styl' AL15","Cover_Styl","AL15_Dark_Gold_Fabric.jpg","","0","","DEFAULT","","AL15 Dark Gold Fabric","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","DROPUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Cover-Styl-Textile-Metallic-Prestige","ADDON, DEFAULT","","","","2-3 days","0","0","0","0","0","0","0",""
"AL24_Basic_Beige_Bao","AL24 Bleach Ash","Cover Styl' AL24","Cover_Styl","AL24_Basic_Beige_Bao.jpg","","0","","DEFAULT","","AL24 Basic Beige Bao","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","DROPUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Cover-Styl-Wood-Light","ADDON, DEFAULT","","","","2-3 days","0","0","0","0","0","0","0",""
"AL29_White_Structured_Line_Bao","AL29 Pale White Oak","Cover Styl' AL29","Cover_Styl","AL29_White_Structured_Line_Bao.jpg","","0","","DEFAULT","","AL29 White Structured Line Bao","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","DROPUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Cover-Styl-Wood-Light","ADDON, DEFAULT","","","","2-3 days","0","0","0","0","0","0","0",""
"Aluminium_Composite","A4 Sheets 5 pack Aluminium Composite Sheets","12055","Perspex","ACP.jpg","","0","","DEFAULT","3200","A4 Sheets 5 pack Aluminium Composite Sheets","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Anti_Graffiti_Laminate","Anti-Graffiti Laminate","6480","Ritrama","Ritrama_6480.png","","0","","DEFAULT","1001","Anti-Graffiti Laminate","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","6480","ADDON, DEFAULT","

























































","","","","0","0","0","0","0","0","0",""
"Anti_Static_Cleaner","Anti-static Cleaner","ANT","Doro_Tape","Anti-Static.jpg","","0","","DEFAULT","3210","Anti-static Cleaner","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Q_CLASCLEN","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Application_Gloves","Application Gloves","APP","SOTT","Application_gloves.jpg","","0","","DEFAULT","3218","Application Gloves","0","0","0","2","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Application_Rollers","Application Rollers","AR","Doro_Tape","Application_Roller.png","","0","","DEFAULT","3035","Application Rollers","0","0","0","7","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","ACC_APPROLL","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aqueous_Gloss_Vinyl","Self-adhesive Gloss Vinyl","SAV150G","DEFAULT","SAV150G.jpg","","0","","DEFAULT","104","Self-adhesive Gloss Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINVDROPUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll_Aq_Gloss_Vinyl","ADDON, DEFAULT","



























","","","Some sizes in stock otherwise please allow 2-3 days for delivery","0","0","0","0","0","0","0",""
"Aqueous_Vinyl","Self-adhesive Matte Vinyl","SAV150M","DEFAULT","SAV150M.jpg","","0","","DEFAULT","104","Self-adhesive Matte Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINVDROPUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll_Aq_Vinyl","ADDON, DEFAULT","





























","","","Some sizes in stock otherwise please allow 2-3 days for delivery","0","0","0","0","0","0","0",""
"ArtWrap-Backboard-12x12","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","18009","Adventa","QPB1216.jpg","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Backboard-12x16","ArtWrap QuickPro Canvas Backboard 12""x16"" (300mm x 400mm)","18010","Adventa","QPB1216.jpg","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 12""x16"" (300mm x 400mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Backboard-16x20","ArtWrap QuickPro Canvas Backboard 16""x20"" (400mm x 500mm)","18011","Adventa","QPB1216.jpg","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 16""x20"" (400mm x 500mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Backboard-20x30","ArtWrap QuickPro Canvas Backboard 20""x30"" (500mm x 760mm)","18012","Adventa","QPB1216.jpg","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 20""x30"" (500mm x 760mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Backboard-8x12","ArtWrap QuickPro Canvas Backboard 8""x12"" (200mm x 300mm)","18008","Adventa","QPB1216.jpg","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 8""x12"" (200mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Backboard-8x8","ArtWrap QuickPro Canvas Backboard 8""x8"" (200mm x 200mm)","18007","Adventa","QPB1216.jpg","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 8""x8"" (200mm x 200mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Bracket-Stand","ArtWrap QuickPro Canvas Bracket Stand","18016","Adventa","QPB-BB.jpg","","0","","DEFAULT","8004","ArtWrap QuickPro Canvas Bracket Stand","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Canvas-12x12","ArtWrap QuickPro Canvas 12""x12"" (300mm x 300mm)","18003","Adventa","QP1212.jpg","","0","","DEFAULT","8005","ArtWrap QuickPro Canvas 12""x12"" (300mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Canvas-12x16","ArtWrap QuickPro Canvas 12x16"" (300mm x 400mm)","18004","Adventa","QP1216.jpg","","0","","DEFAULT","8006","ArtWrap QuickPro Canvas 12x16"" (300mm x 400mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Canvas-16x20","ArtWrap QuickPro Canvas 16x20"" (400mm x 500mm)","18005","Adventa","QP1620.jpg","","0","","DEFAULT","8006","ArtWrap QuickPro Canvas 16x20"" (400mm x 500mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Canvas-20x30","ArtWrap QuickPro Canvas 20x30"" (500mm x 760mm)","18006","Adventa","QP2030.jpg","","0","","DEFAULT","8006","ArtWrap QuickPro Canvas 20x30"" (500mm x 760mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Canvas-8x12","ArtWrap QuickPro Canvas 8""x12"" (200mm x 300mm)","18002","Adventa","QP812.jpg","","0","","DEFAULT","8005","ArtWrap QuickPro Canvas 8""x12"" (200mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Canvas-8x8","ArtWrap QuickPro Canvas 8""x8"" (200mm x 200mm)","18001","Adventa","QP88.jpg","","0","","DEFAULT","8001","ArtWrap QuickPro Canvas 8""x8"" (200mm x 200mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Float-Frame-12x12","ArtWrap QuickPro Canvas Float Frame 12""x12"" (300mm x 300mm)","18013","Adventa","18013_Float-Frame_12x12.png","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Float-Frame-12x16","ArtWrap QuickPro Canvas Float Frame 12""x16"" (300mm x 400mm)","18014","Adventa","18014_Float-Frame_12x16.png","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Float-Frame-16x20","ArtWrap QuickPro Canvas Float Frame 16""x20"" (400mm x 500mm)","18015","Adventa","18015_Float-Frame_16x20.png","","0","","DEFAULT","8002","ArtWrap QuickPro Canvas Backboard 12""x12"" (300mm x 300mm)","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ArtWrap-Stapler","ArtWrap QuickPro Stapler","18017","Adventa","QPMSR.jpg","","0","","DEFAULT","8003","ArtWrap QuickPro Stapler","0","0","0","13","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Art_Canvas","True Art Canvas 1370mm x 23m","102","DEFAULT","true_art_canvas.jpg","","0","","DEFAULT","102","True Art Canvas 1370mm x 23m","0","0","0","191","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","DEFAULT, ADDON","

































","","","","0","0","0","0","0","0","0",""
"Aslan-CB75-Matt-Clear-Board-Film","Aslan CB75 Matt Clear Board fIlm","CB75","Aslan","ASLAN_CB75.jpg","","0","","DEFAULT","1002","Aslan CB75 Matt Clear Board fIlm","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll_CB75","ADDON, DEFAULT","

























































","","","","0","0","0","0","0","0","0",""
"Aslan-CB90-Clear-Board-Film","Aslan CB90 Clear Board fIlm","CB90","Aslan","ASLAN_CB90.png","","0","","DEFAULT","1001","Aslan CB90 Clear Board fIlm","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll_CB90","ADDON, DEFAULT","

























































","","","","0","0","0","0","0","0","0",""
"ASLAN-CRB91-Clear-Board-Film","ASLAN CRB91 PCRP Clear Board fIlm","CRB91","Aslan","ASLAN_CRB91.jpg","","0","","DEFAULT","1001","Aslan CB90 Clear Board fIlm","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Roll_CRB91,","ADDON, DEFAULT","
















































","","","","0","0","0","0","0","0","0",""
"Aslan-Glassline-Colour-Cards","Aslan Glassline 2 Page A4 Colour Card","COLSELGLASSLINE","Aslan","Aslan_Glassline_Colour_Card.png","","0","","DEFAULT","","Ri-Mark Event 100 Gloss White","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aslan-Glassline-Pocket-Swatch","Aslan Glassline Colour Pocket Swatch","COLSELGLASSLINE","Aslan","Aslan_Glassline_Pocket_Swatch.png","","0","","DEFAULT","","Ri-Mark Event 100 Gloss White","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aslan-Gold-Soft-Squeegee","Aslan Gold Soft Squeegee","ASLFELT2","Aslan","Aslan_Gold_Soft_Squeegee.png","","0","","DEFAULT","3030","Aslan 'Red Devil' Squeegee","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"ASLAN-Magic-Pro-Cleaner","ASLAN Magic Pro Cleaner","MPC","Aslan","ASLAN_Magic_Pro_Cleaner.jpg","","0","","DEFAULT","3017","Lint Free Cloths","0","0","0","20","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aslan-Memoboard-Colour-Cards","Aslan Memoboard 2 Page A4 Colour Card","COLSELMEMOBOARD","Aslan","Aslan_Memoboard_Colour_Card.png","","0","","DEFAULT","","Ri-Mark Event 100 Gloss White","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aslan-MetalEffect-Colour-Cards","Aslan MetalEffect 3 Page A4 Colour Card","COLSELMETALLEFFECT","Aslan","Aslan_MetalEffect_Colour_Card.png","","0","","DEFAULT","","Ri-Mark Event 100 Gloss White","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aslan-MetalEffect-Pocket-Swatch","Aslan MetalEffect Colour Pocket Swatch","COLSELMETALLEFFECT","Aslan","Aslan_MetalEffect_Pocket_Swatch.png","","0","","DEFAULT","","Ri-Mark Event 100 Gloss White","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"Aslan-MP300","Premium Floor Protect Aslan MP300 Wet Floor Laminate","MP300","Aslan","ASLAN_MP300.jpg","","0","","DEFAULT","100","Premium Floor Protect Aslan MP300 Wet Floor Laminate","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALINV","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","mp300","ADDON, DEFAULT","















































","","","","0","0","0","0","0","0","0",""
